"site";"lgt";"ec1";"";"";"";""
"theme";"ges";"";"";"";"";""
"frequence";"semi-horaire";"";"";"";"";""
"date de debut";"20/01/2017";"";"";"";"";""
"date de fin";"31/12/2017";"";"";"";"";""
"commentaire";"Flux 2017 de FR-LGt v1";"";"";"";"";""
"";"";"";"";"";"";""
"";"";"";"";"";"";""
"date";"time";"FC";"H";"ETR";"LE";"FCH4"
"";"";"";"";"";"";""
"04/06/2017";"16:00";"-4.492";"12.268";"0.197971579570337";"34.931";""
"04/06/2017";"16:30";"-4.8905";"14.881";"0.198561588711667";"27.861";""
"04/06/2017";"17:00";"-4.6913";"3.9456";"0.163341835160442";"7.0363";""
"04/06/2017";"17:30";"-0.92591";"-0.4046";"0.0685089624208814";"9.2562";""
"04/06/2017";"18:00";"0.34752";"-0.4046";"0.000765735230446952";"7.5186";""
"04/06/2017";"18:30";"1.7837";"-1.5319";"0.0233910685212665";"-0.48656";""
"04/06/2017";"19:00";"2.8897";"-4.5974";"0.00372460338958547";"-1.3983";""
"04/06/2017";"19:30";"4.8879";"-3.9497";"0.00486837707098672";"-0.99588";""
"04/06/2017";"20:00";"5.0177";"-2.2313";"-0.00202691887018662";"-1.5754";""
"04/06/2017";"20:30";"6.3538";"-2.2313";"0.00464713949418312";"-1.5754";""
"04/06/2017";"21:00";"5.6391";"-3.3707";"-0.00227264683613096";"-2.7767";""
"04/06/2017";"21:30";"5.3281";"-3.2497";"-0.00407684291103719";"-1.9817";""
"04/06/2017";"22:00";"4.4327";"-3.4733";"0.000471764510512156";"-2.7839";""
"04/06/2017";"22:30";"4.3325";"-3.4733";"0.0000136708358361089";"3.6643";""
"04/06/2017";"23:00";"3.1543";"-2.5934";"0.0000677783213978104";"4.463";""
"04/06/2017";"23:30";"3.3182";"-0.68044";"0.000254918514655813";"5.5011";""
"05/06/2017";"00:00";"3.006";"-0.1736";"-0.000583356050515159";"6.6096";""
"05/06/2017";"00:30";"3.346";"-6.9912";"0.000128736680502821";"6.4848";""
"05/06/2017";"01:00";"3.2601";"-6.9912";"0.000135445747234862";"1.7079";""
"05/06/2017";"01:30";"3.7168";"-26.92";"0.0000740402744692716";"0.13437";""
"05/06/2017";"02:00";"3.7368";"-26.92";"-0.000366109907138622";"0.61705";""
"05/06/2017";"02:30";"3.8546";"-8.631";"0.0000127601589280252";"0.67756";""
"05/06/2017";"03:00";"3.7011";"-2.1684";"0.000690820609219458";"1.0138";""
"05/06/2017";"03:30";"3.5802";"-3.1594";"0.00219178053812463";"1.4367";""
"05/06/2017";"04:00";"3.2763";"-3.5913";"0.000280842225156401";"-1.3887";""
"05/06/2017";"04:30";"2.7825";"-4.2445";"0.0000736933376323793";"-0.86638";""
"05/06/2017";"05:00";"2.1264";"-10.537";"0.000568502970074226";"-1.4617";""
"05/06/2017";"05:30";"1.8237";"-5.123";"0.000232789280810166";"-1.4617";""
"05/06/2017";"06:00";"0.26915";"-5.123";"0.0238175491347461";"-2.3357";""
"05/06/2017";"06:30";"-1.2201";"-5.123";"0.00091229550758766";"2.7207";""
"05/06/2017";"07:00";"-3.1134";"-3.3315";"0.0281911299433378";"2.8256";""
"05/06/2017";"07:30";"-4.3949";"3.6324";"0.187849496705643";"2.8256";""
"05/06/2017";"08:00";"-4.1238";"95.427";"0.170568131881499";"55.057";""
"05/06/2017";"08:30";"-4.6659";"119.59";"0.215171750051059";"75.623";""
"05/06/2017";"09:00";"-6.4983";"157.37";"0.236398971044515";"123.8";""
"05/06/2017";"09:30";"-6.7293";"192.1";"0.188628049751017";"145.36";""
"05/06/2017";"10:00";"-3.2231";"210.91";"0.211728566189198";"146.09";""
"05/06/2017";"10:30";"-3.3662";"218.81";"0.162914605500946";"146.29";""
"05/06/2017";"11:00";"-6.3232";"194.01";"0.272127868073252";"131.8";""
"05/06/2017";"11:30";"-5.5982";"194.01";"0.246624245136973";"91.38";""
"05/06/2017";"12:00";"-3.531";"167.67";"0.250490679859942";"45.445";""
"05/06/2017";"12:30";"-4.1613";"177.34";"0.279773609412667";"45.445";""
"05/06/2017";"13:00";"-3.2247";"92.144";"0.248023916560063";"109.5";""
"05/06/2017";"13:30";"-4.9161";"68.657";"0.277696351095821";"109.5";""
"05/06/2017";"14:00";"-3.8764";"85.677";"0.174620660164281";"82.867";""
"05/06/2017";"14:30";"-5.2726";"85.677";"0.20022952645832";"84.17";""
"05/06/2017";"15:00";"-3.8616";"85.677";"0.153599464356915";"84.17";""
"05/06/2017";"15:30";"-4.6887";"13.353";"0.178207423547559";"52.876";""
"05/06/2017";"16:00";"-5.3403";"-2.2207";"0.185264094816818";"41.194";""
"05/06/2017";"16:30";"-3.6174";"-0.92473";"0.135875216221073";"31.767";""
"05/06/2017";"17:00";"-3.5416";"-1.4936";"0.130510497504381";"9.575";""
"05/06/2017";"17:30";"-0.69099";"10.204";"0.0705008873615904";"9.575";""
"05/06/2017";"18:00";"-1.0635";"0.54976";"0.0770781374744933";"6.5728";""
"05/06/2017";"18:30";"0.42298";"-9.105";"0.047893495250237";"0.39399";""
"05/06/2017";"19:00";"3.0234";"-0.80578";"0.0224495606739409";"0.034103";""
"05/06/2017";"19:30";"2.4034";"0.10701";"-0.0223230387611468";"0.00398";""
"05/06/2017";"20:00";"2.8141";"-2.2313";"-0.0122323606507371";"0.00398";""
"05/06/2017";"20:30";"4.8512";"-2.2313";"-0.00526361319721705";"-0.18413";""
"05/06/2017";"21:00";"5.9932";"-3.3707";"-0.00764744117244363";"0.076948";""
"05/06/2017";"21:30";"9.7038";"-3.2497";"0.016296987831239";"-0.34684";""
"05/06/2017";"22:00";"2.2825";"-3.4733";"0.0179713107074773";"-0.67811";""
"05/06/2017";"22:30";"2.4685";"-3.4733";"0.0143250585497919";"7.0409";""
"05/06/2017";"23:00";"3.176";"-2.5934";"0.0210277679301119";"15.36";""
"05/06/2017";"23:30";"4.8357";"-0.68044";"0.0329047600963013";"22.479";""
"06/06/2017";"00:00";"3.3052";"-4.792";"0.0120573641439019";"8.2402";""
"06/06/2017";"00:30";"3.5936";"-6.9912";"-0.00220731064360015";"-1.5089";""
"06/06/2017";"01:00";"2.9308";"-6.9912";"-0.00242597539711596";"1.1646";""
"06/06/2017";"01:30";"4.1051";"-26.92";"-0.000976089717694994";"-0.66749";""
"06/06/2017";"02:00";"4.3202";"-26.92";"-0.002055065534422";"-1.4054";""
"06/06/2017";"02:30";"3.6342";"-8.631";"0.00602352387109778";"4.1193";""
"06/06/2017";"03:00";"3.6939";"-2.1684";"0.000616804427460349";"0.42178";""
"06/06/2017";"03:30";"3.5198";"-3.1594";"0.001344870326403";"0.91959";""
"06/06/2017";"04:00";"3.3374";"-3.5913";"-0.000345955178836283";"-1.3887";""
"06/06/2017";"04:30";"3.7155";"-4.2445";"0.000418770710341585";"0.28635";""
"06/06/2017";"05:00";"2.1147";"-10.537";"-0.0104995513381393";"-7.1823";""
"06/06/2017";"05:30";"1.2253";"-8.7059";"0.00366789538473722";"2.5109";""
"06/06/2017";"06:00";"0.2392";"-12.369";"0.00460032878569367";"-2.3357";""
"06/06/2017";"06:30";"-1.2201";"5.7055";"0.0599790340813625";"2.4199";""
"06/06/2017";"07:00";"-2.5026";"-3.3315";"0.0604425166350889";"2.8755";""
"06/06/2017";"07:30";"-3.8425";"18.842";"0.0710767315876026";"11.994";""
"06/06/2017";"08:00";"-5.3371";"95.427";"0.160576193022729";"55.057";""
"06/06/2017";"08:30";"-4.4349";"119.59";"0.167687011639343";"75.623";""
"06/06/2017";"09:00";"-5.3365";"157.37";"0.211366713788526";"123.8";""
"06/06/2017";"09:30";"-6.2194";"192.1";"0.251375814876616";"145.36";""
"06/06/2017";"10:00";"-8.4939";"273.08";"0.315952763995605";"194.08";""
"06/06/2017";"10:30";"-6.5734";"296.29";"0.307487337556449";"210.05";""
"06/06/2017";"11:00";"-4.6207";"273.08";"0.237057222597188";"194.08";""
"06/06/2017";"11:30";"-6.6655";"273.08";"0.298499579350417";"194.08";""
"06/06/2017";"12:00";"-7.0586";"138.29";"0.38334798360559";"125.18";""
"06/06/2017";"12:30";"-2.9759";"177.34";"0.130791649079077";"103.66";""
"06/06/2017";"13:00";"-2.6382";"149.4";"0.105798939074997";"72.243";""
"06/06/2017";"13:30";"-3.8715";"141.63";"0.296637038688202";"109.5";""
"06/06/2017";"14:00";"-5.2508";"112.8";"0.212076810151777";"50.922";""
"06/06/2017";"14:30";"-5.2401";"112.8";"0.168868550606504";"52.876";""
"06/06/2017";"15:00";"-0.9248";"7.6125";"0.0433151928656313";"29.601";""
"06/06/2017";"15:30";"-2.0463";"87.325";"0.111397542455996";"76.151";""
"06/06/2017";"16:00";"-3.2959";"-2.2207";"0.225805697607314";"41.194";""
"06/06/2017";"16:30";"-1.7746";"-0.92473";"0.16631955274342";"31.767";""
"06/06/2017";"17:00";"0.89932";"-12.054";"0.0260393451878096";"17.83";""
"06/06/2017";"17:30";"1.6277";"-1.7888";"0.00192729011224572";"1.3199";""
"06/06/2017";"18:00";"1.3741";"-2.6314";"0.0034981088092396";"6.5728";""
"06/06/2017";"18:30";"0.35008";"9.319";"0.0111127904699306";"0.39399";""
"06/06/2017";"19:00";"1.3464";"3.3438";"0.000829659763546139";"0.5683";""
"06/06/2017";"19:30";"2.8199";"-2.8227";"-0.0010311105407341";"-0.70628";""
"06/06/2017";"20:00";"2.0787";"-2.2313";"0.00035066538236518";"0.24028";""
"06/06/2017";"20:30";"4.8023";"-2.2313";"-0.000126088503837581";"-0.086388";""
"06/06/2017";"21:00";"3.4405";"-3.3707";"0.00790134193559764";"0.076948";""
"06/06/2017";"21:30";"5.2626";"-3.2497";"-0.00274087581815928";"-0.34684";""
"06/06/2017";"22:00";"6.1473";"-3.4733";"-0.00180671777047689";"-0.67811";""
"06/06/2017";"22:30";"5.7229";"-3.4733";"-0.000885418959209533";"-0.60729";""
"06/06/2017";"23:00";"6.5717";"-2.5934";"-0.00109150025553757";"-0.74894";""
"06/06/2017";"23:30";"5.7608";"-0.68044";"-0.0009921085324215";"-0.073795";""
"07/06/2017";"00:00";"6.2662";"-24.307";"0.000893825233618317";"0.61329";""
"07/06/2017";"00:30";"4.4823";"-26.92";"0.000652933464986689";"0.44775";""
"07/06/2017";"01:00";"2.8119";"-14.029";"-0.0036756067808993";"-2.5204";""
"07/06/2017";"01:30";"4.0841";"-26.92";"-0.000338173687510121";"-0.23204";""
"07/06/2017";"02:00";"3.7547";"-26.92";"-0.00330822557300617";"-2.2708";""
"07/06/2017";"02:30";"5.3832";"-8.7596";"-0.0040163850200688";"-0.71227";""
"07/06/2017";"03:00";"5.0534";"-2.1684";"-0.00416630137113887";"-0.32184";""
"07/06/2017";"03:30";"3.7445";"-4.6102";"0.00053324335563733";"0.36604";""
"07/06/2017";"04:00";"3.3377";"-4.6102";"0.00136829756772041";"0.93925";""
"07/06/2017";"04:30";"2.0945";"-5.0806";"-0.000437076851767683";"-0.3";""
"07/06/2017";"05:00";"1.4986";"-10.537";"-0.00179286075640044";"-1.2307";""
"07/06/2017";"05:30";"-0.48979";"-5.123";"0.00478634673462596";"-0.76534";""
"07/06/2017";"06:00";"-1.4409";"-5.123";"0.0173941422063183";"-1.9674";""
"07/06/2017";"06:30";"-4.1113";"-5.123";"0.0407535051092858";"1.5644";""
"07/06/2017";"07:00";"-4.2928";"-3.3315";"0.107885871446092";"1.9397";""
"07/06/2017";"07:30";"-5.4816";"23.163";"0.128091300987032";"22.341";""
"07/06/2017";"08:00";"-6.4603";"28.982";"0.170313603065718";"27.833";""
"07/06/2017";"08:30";"-6.3017";"44.081";"0.178263907833094";"41.02";""
"07/06/2017";"09:00";"-7.6693";"157.37";"0.212321655129085";"123.8";""
"07/06/2017";"09:30";"-7.395";"189.1";"0.209669126315105";"145.04";""
"07/06/2017";"10:00";"-7.5299";"273.08";"0.24543786727114";"194.08";""
"07/06/2017";"10:30";"-4.8802";"273.08";"0.175218616339273";"194.08";""
"07/06/2017";"11:00";"-6.3201";"273.08";"0.195688571733678";"194.08";""
"07/06/2017";"11:30";"-5.7958";"273.08";"0.210546871811341";"194.08";""
"07/06/2017";"12:00";"-5.7924";"138.29";"0.249909636512846";"125.18";""
"07/06/2017";"12:30";"-5.9944";"177.34";"0.246784361884491";"97.822";""
"07/06/2017";"13:00";"-5.1917";"149.4";"0.245305242042321";"103.25";""
"07/06/2017";"13:30";"-6.2292";"141.63";"0.246842855732084";"114.61";""
"07/06/2017";"14:00";"-5.1846";"87.325";"0.25272214129892";"87.456";""
"07/06/2017";"14:30";"-5.2958";"87.325";"0.250679560492835";"88.758";""
"07/06/2017";"15:00";"-3.684";"87.325";"0.169194969370801";"88.758";""
"07/06/2017";"15:30";"-2.9381";"87.325";"0.126861771416434";"88.758";""
"07/06/2017";"16:00";"-4.2493";"54.199";"0.178331387699213";"71.026";""
"07/06/2017";"16:30";"-2.5367";"23.837";"0.125413703304742";"31.767";""
"07/06/2017";"17:00";"-1.6313";"-7.3427";"0.10057309410763";"9.575";""
"07/06/2017";"17:30";"-0.99616";"-3.5121";"0.0583001755913857";"9.575";""
"07/06/2017";"18:00";"-1.3912";"-3.5121";"0.0678495123181446";"6.5728";""
"07/06/2017";"18:30";"0.64475";"-8.682";"0.0389191990024327";"0.39399";""
"07/06/2017";"19:00";"-0.37322";"-0.66479";"-0.0367744841855042";"0.034103";""
"07/06/2017";"19:30";"2.007";"0.31849";"-0.000380442917220323";"0.00398";""
"07/06/2017";"20:00";"2.7618";"-5.3795";"0.000109198432274514";"0.00398";""
"07/06/2017";"20:30";"3.2336";"-2.2313";"-0.00571425603995009";"-0.18413";""
"07/06/2017";"21:00";"3.4405";"-3.3707";"-0.000535209207122394";"0.076948";""
"07/06/2017";"21:30";"5.2626";"-3.2497";"0.000302997173687607";"-0.34684";""
"07/06/2017";"22:00";"5.096";"-3.4733";"0.00143231991800185";"0.47328";""
"07/06/2017";"22:30";"5.096";"-3.4733";"-0.00148301165082515";"0.47328";""
"07/06/2017";"23:00";"5.3885";"-2.5934";"-0.000119924725113634";"0.50828";""
"07/06/2017";"23:30";"5.7885";"-0.68044";"0.000219808481283244";"0.49618";""
"08/06/2017";"00:00";"5.8567";"-24.307";"0.000190150765861497";"3.6437";""
"08/06/2017";"00:30";"5.8206";"-26.92";"-0.000242488248040085";"4.6919";""
"08/06/2017";"01:00";"5.5623";"-26.92";"0.000352095909949676";"3.6973";""
"08/06/2017";"01:30";"5.452";"-26.92";"-0.0000948976549781935";"4.2113";""
"08/06/2017";"02:00";"5.0703";"-26.92";"0.000354684661073646";"4.964";""
"08/06/2017";"02:30";"4.3113";"-8.5244";"0.000535986062705375";"1.2831";""
"08/06/2017";"03:00";"4.0342";"-2.1684";"-0.000189145940449414";"-0.23545";""
"08/06/2017";"03:30";"3.838";"-4.6102";"0.000394369859419783";"-0.7324";""
"08/06/2017";"04:00";"3.2831";"-4.6102";"0.0000642712856293394";"-0.80359";""
"08/06/2017";"04:30";"3.1766";"-3.8721";"0.0000646716270275919";"-0.81354";""
"08/06/2017";"05:00";"2.365";"-1.8738";"-0.000515993142694213";"-1.2073";""
"08/06/2017";"05:30";"1.2423";"-1.1388";"-0.00041408635888539";"-0.55119";""
"08/06/2017";"06:00";"0.057436";"0.16968";"0.00677838523001165";"0.72762";""
"08/06/2017";"06:30";"-0.81508";"1.6905";"-0.00482275889812306";"1.3751";""
"08/06/2017";"07:00";"-2.1409";"3.0527";"0.09259096836256";"1.9397";""
"08/06/2017";"07:30";"-3.341";"28.982";"0.123554876128365";"22.341";""
"08/06/2017";"08:00";"-4.2575";"28.982";"0.133960371673025";"27.833";""
"08/06/2017";"08:30";"-5.2119";"44.081";"0.280135301572865";"41.02";""
"08/06/2017";"09:00";"-5.5343";"145.34";"0.213307888719069";"108.7";""
"08/06/2017";"09:30";"-5.6744";"195.66";"0.21085342248829";"142.48";""
"08/06/2017";"10:00";"-4.3658";"251.64";"0.245366668534427";"175.17";""
"08/06/2017";"10:30";"-6.983";"273.08";"0.24487023398959";"194.08";""
"08/06/2017";"11:00";"-3.8428";"249.86";"0.262420683973346";"178.11";""
"08/06/2017";"11:30";"-3.8906";"273.08";"0.320071126218151";"194.08";""
"08/06/2017";"12:00";"-4.7627";"146.51";"0.31355838930539";"125.18";""
"08/06/2017";"12:30";"-4.7707";"175.28";"0.345407741762954";"120.35";""
"08/06/2017";"13:00";"-5.1975";"156.11";"0.307498373140249";"132.5";""
"08/06/2017";"13:30";"-5.2321";"146.34";"0.295011819189204";"114.61";""
"08/06/2017";"14:00";"-4.5898";"170.14";"0.296967490479636";"158.75";""
"08/06/2017";"14:30";"-3.2201";"170.14";"0.252649615133912";"158.75";""
"08/06/2017";"15:00";"-2.6661";"167.04";"0.237447179947578";"160.52";""
"08/06/2017";"15:30";"-3.2632";"170.14";"0.213463114930864";"158.75";""
"08/06/2017";"16:00";"-2.3741";"59.787";"0.169653813599382";"78.658";""
"08/06/2017";"16:30";"-1.7369";"45.953";"0.13563594501425";"57.954";""
"08/06/2017";"17:00";"-2.8805";"33.807";"0.14936773930945";"53.404";""
"08/06/2017";"17:30";"-2.3087";"19.596";"0.033569755117025";"72.511";""
"08/06/2017";"18:00";"-1.104";"19.596";"0.0311726145110869";"72.511";""
"08/06/2017";"18:30";"-0.31197";"19.596";"0.0416953920689992";"72.511";""
"08/06/2017";"19:00";"0.53822";"-7.2867";"0.0314691900256277";"14.96";""
"08/06/2017";"19:30";"2.41";"-7.2867";"0.000657226083723259";"11.951";""
"08/06/2017";"20:00";"2.7618";"-8.1753";"0.00140231022432473";"0.00398";""
"08/06/2017";"20:30";"3.2336";"-2.2313";"-0.0153901568171954";"-0.18413";""
"08/06/2017";"21:00";"3.4405";"-3.3707";"0.0256563055094671";"0.076948";""
"08/06/2017";"21:30";"5.2626";"-3.2497";"0.0168792100442034";"-0.34684";""
"08/06/2017";"22:00";"5.096";"-3.4733";"0.0153975903816844";"0.47328";""
"08/06/2017";"22:30";"5.096";"-3.4733";"0.0144351166540553";"0.47328";""
"08/06/2017";"23:00";"2.9933";"-2.5934";"0.00408156928248506";"2.7761";""
"08/06/2017";"23:30";"5.8441";"-0.68044";"-0.0110720383448106";"0.49618";""
"09/06/2017";"00:00";"6.955";"-24.307";"0.00738371812352508";"12.035";""
"09/06/2017";"00:30";"8.6948";"-33.366";"0.0279315741349842";"14.922";""
"09/06/2017";"01:00";"9.1769";"-34.585";"0.0312338923678849";"21.295";""
"09/06/2017";"01:30";"5.2276";"-32.147";"0.0125184129044189";"8.5484";""
"09/06/2017";"02:00";"7.2023";"-33.366";"-0.00285947198918996";"14.922";""
"09/06/2017";"02:30";"4.0797";"-9.5431";"-0.00419399866332838";"4.2762";""
"09/06/2017";"03:00";"4.0342";"-2.1684";"-0.00258404748612325";"-0.10587";""
"09/06/2017";"03:30";"2.9318";"-4.6102";"0.0000057137465956085";"0.0039043";""
"09/06/2017";"04:00";"3.6265";"-4.079";"-0.00031553141546393";"-0.21565";""
"09/06/2017";"04:30";"4.3213";"-5.1415";"-0.0075906863212961";"-5.188";""
"09/06/2017";"05:00";"3.6884";"-1.8738";"0.00073155411428743";"-1.9649";""
"09/06/2017";"05:30";"4.3078";"-2.3959";"-0.00129269863411942";"-0.88321";""
"09/06/2017";"06:00";"2.4362";"4.121";"-0.00230329219839092";"-1.5727";""
"09/06/2017";"06:30";"0.83185";"1.6905";"0.00859481923446815";"5.8674";""
"09/06/2017";"07:00";"1.2301";"-1.216";"0.00213468212059148";"1.4572";""
"09/06/2017";"07:30";"-0.85539";"6.2531";"0.0029371833812457";"2.0068";""
"09/06/2017";"08:00";"-1.9789";"28.982";"0.0598667125023874";"27.833";""
"09/06/2017";"08:30";"-3.5046";"81.908";"0.117089904920023";"80.034";""
"09/06/2017";"09:00";"-3.8581";"145.34";"0.102371377469617";"108.7";""
"09/06/2017";"09:30";"-4.2576";"145.34";"0.131042548581719";"108.7";""
"09/06/2017";"10:00";"-7.5559";"229.32";"0.185232994111887";"157.74";""
"09/06/2017";"10:30";"-5.7019";"161.57";"0.193201140396493";"95.443";""
"09/06/2017";"11:00";"-4.1784";"161.57";"0.115321428666526";"95.443";""
"09/06/2017";"11:30";"-6.2737";"161.57";"0.198782476909848";"95.443";""
"09/06/2017";"12:00";"-6.0117";"161.57";"0.241921017754669";"95.443";""
"09/06/2017";"12:30";"-6.1936";"175.28";"0.27989426681638";"120.35";""
"09/06/2017";"13:00";"-6.3079";"156.11";"0.257718595065702";"132.5";""
"09/06/2017";"13:30";"-6.6008";"218.1";"0.235618563698608";"217.65";""
"09/06/2017";"14:00";"-6.1277";"170.14";"0.217314917225798";"158.75";""
"09/06/2017";"14:30";"-6.7525";"173.25";"0.230969367961511";"156.98";""
"09/06/2017";"15:00";"-5.8902";"170.14";"0.251758250434402";"158.75";""
"09/06/2017";"15:30";"-5.6032";"170.14";"0.241268341615391";"158.75";""
"09/06/2017";"16:00";"-3.9033";"121.79";"0.177447719449059";"134.85";""
"09/06/2017";"16:30";"-4.4628";"74.956";"0.185249076656406";"97.234";""
"09/06/2017";"17:00";"-3.5526";"74.956";"0.127365480658338";"97.234";""
"09/06/2017";"17:30";"-3.0286";"73.361";"0.125513728985621";"85.285";""
"09/06/2017";"18:00";"-1.276";"33.735";"0.0717396006575053";"72.511";""
"09/06/2017";"18:30";"4.1753";"-5.8915";"0.0878173124552758";"59.737";""
"09/06/2017";"19:00";"1.4496";"-6.4666";"-0.00507279670519594";"22.802";""
"09/06/2017";"19:30";"1.9981";"-6.4666";"-0.000499055872273292";"8.3114";""
"09/06/2017";"20:00";"4.5193";"-8.1753";"-0.0196659676606149";"0.46075";""
"09/06/2017";"20:30";"5.1837";"-2.2313";"-0.000423209577503418";"-0.97912";""
"09/06/2017";"21:00";"5.011";"-3.3707";"0.000541930947181564";"-1.8255";""
"09/06/2017";"21:30";"5.3117";"-3.2497";"-0.000361182882809769";"-1.4367";""
"09/06/2017";"22:00";"4.6317";"-3.4733";"-0.00038772805676344";"-1.388";""
"09/06/2017";"22:30";"4.5615";"-3.4733";"-0.000689272744701408";"2.2967";""
"09/06/2017";"23:00";"3.8991";"-2.5934";"-0.000807710208043422";"2.8811";""
"09/06/2017";"23:30";"5.8441";"-0.68044";"-0.000842710960401076";"3.2261";""
"10/06/2017";"00:00";"6.955";"-12.24";"-0.000530498311342571";"12.035";""
"10/06/2017";"00:30";"7.6998";"-33.366";"0.00399541669797005";"14.922";""
"10/06/2017";"01:00";"7.6998";"-33.366";"-0.00259165518412773";"14.922";""
"10/06/2017";"01:30";"7.6998";"-33.366";"0.00277307795043979";"14.922";""
"10/06/2017";"02:00";"7.2023";"-33.366";"-0.00216490246057826";"14.922";""
"10/06/2017";"02:30";"4.0797";"-9.2921";"-0.000467549382599388";"4.2762";""
"10/06/2017";"03:00";"3.8828";"-2.1684";"-0.00179452551333179";"-0.10587";""
"10/06/2017";"03:30";"3.6265";"-4.6102";"-5.37379113376723E-06";"-1.7999";""
"10/06/2017";"04:00";"3.6265";"-4.6102";"0.00133871975758835";"-1.7999";""
"10/06/2017";"04:30";"3.8536";"-3.8721";"4.56784812121173E-06";"-1.5707";""
"10/06/2017";"05:00";"3.6884";"-1.8738";"0.000602154486095624";"-1.9649";""
"10/06/2017";"05:30";"4.5696";"-1.1388";"-0.000642806305170456";"0.9022";""
"10/06/2017";"06:00";"2.8591";"0.16968";"0.0348481002179017";"2.2312";""
"10/06/2017";"06:30";"10.951";"1.6905";"0.00919110415164003";"6.2875";""
"10/06/2017";"07:00";"-5.2324";"3.0527";"0.0750398661164405";"2.8092";""
"10/06/2017";"07:30";"-6.0341";"28.982";"0.144373786166185";"19.131";""
"10/06/2017";"08:00";"-2.7948";"73.93";"0.15221166092751";"55.215";""
"10/06/2017";"08:30";"-6.3643";"98.979";"0.225792748941017";"73.135";""
"10/06/2017";"09:00";"-9.1856";"208.77";"0.201788360535846";"137.36";""
"10/06/2017";"09:30";"-5.1804";"145.34";"0.312266545605277";"108.7";""
"10/06/2017";"10:00";"-7.183";"141.03";"0.327667758657169";"75.069";""
"10/06/2017";"10:30";"-3.9265";"161.57";"0.31832753512702";"95.443";""
"10/06/2017";"11:00";"-3.9823";"161.57";"0.381120340496071";"95.443";""
"10/06/2017";"11:30";"-3.9661";"161.57";"0.323141370899504";"95.443";""
"10/06/2017";"12:00";"-3.8967";"161.57";"0.371115443417929";"95.443";""
"10/06/2017";"12:30";"-4.1831";"175.28";"0.338332636070058";"120.35";""
"10/06/2017";"13:00";"-4.7528";"147.53";"0.306159437230182";"131.23";""
"10/06/2017";"13:30";"-3.6134";"218.1";"0.316467673010574";"217.65";""
"10/06/2017";"14:00";"-4.0677";"218.1";"0.168028994385686";"217.65";""
"10/06/2017";"14:30";"-4.8252";"218.1";"0.312537854931833";"217.65";""
"10/06/2017";"15:00";"-3.0793";"164.95";"0.232869183282312";"151.45";""
"10/06/2017";"15:30";"-3.4229";"143.54";"0.226866237899505";"158.1";""
"10/06/2017";"16:00";"-2.9178";"95.188";"0.228644758870412";"134.2";""
"10/06/2017";"16:30";"-1.5132";"87.912";"0.222869954330596";"117.89";""
"10/06/2017";"17:00";"-1.4396";"76.551";"0.161413309143469";"109.18";""
